titels,prices,size,url,main_category,sub_category,sub_sub_category,color,image_color,description,thumbnail,color_gallery_images,marka,all_category,seller_name,seller_logo,seller_rataings,seller_followers,seller_rewards,unit,min_purchase_qty,barcode,refundable,video_url,discount_date_from,discount_date_to,discount_percentage,stock,unique_sku,meta_description,meta_title,status
"['Ayakkabı Ateşi Siyah Rugan Taşlı Orta Topuklu Kadın Ayakkabı 140 ', 'Ayakkabı Ateşi Gümüş Parlak Taşlı Orta Topuklu Kadın Ayakkabı 140 ']","['499.99', '474.99']","[['35', '36', '37', '38', '39', '40'], ['35', '36', '37', '38', '39', '40']]",https://www.trendyol.com/ayakkabi-atesi/siyah-rugan-tasli-orta-topuklu-kadin-ayakkabi-p-91807158,Women,Shoes,Heels,"['Siyah', 'Gümüş']","['image27195.webp', 'image27196.webp']","Ayakkabı Ateşi Siyah Rugan Taşlı Orta Topuklu Kadın Ayakkabı<br>Topuk Boyu: 11 cm<br>Platform Boyu: 1 cm<br>Anti Bakteriyel iç Astar<br>%100 Yerli Üretim<br>Birinci Kalite Suni Deri<br>Manken Ayak No: 37<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 50 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27197.webp', 'image27198.webp']","[['image27199.webp', 'image27200.webp', 'image27201.webp', 'image27202.webp', 'image27203.webp'], ['image27204.webp', 'image27205.webp', 'image27206.webp', 'image27207.webp', 'image27208.webp']]",Ayakkabı Ateşi,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Ayakkabı Ateşi,https://cdn.dsmcdn.com/seller-store/uploads/206896/4f2ac4b5-d7cb-4d6d-906e-ae70b667d93b.jpeg,9.6,6.8B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
['ECENİN BUTİĞİ Bonita Leopar Topuklu Ayakkabı Bonita-22 '],['371.88'],"[['35', '36', '37', '38', '39', '40']]",https://www.trendyol.com/ecenin-butigi/bonita-leopar-topuklu-ayakkabi-p-302264996,Women,Shoes,Heels,[],[],"ECENİN BUTİĞİ Bonita Leopar Topuklu Ayakkabı<br>Kalıp:Tam kalıp / standart Malzeme: Mat saten Iç malzeme:Gerçek deri Taban:Jurdan Topuk yüksekliği:9 cm.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 5 Haziran 2022 tarihine kadar geçerlidir.<br>Bu ürün indirim kampanyasına dahil değildir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27209.webp'],"[['image27210.webp', 'image27211.webp', 'image27212.webp', 'image27213.webp', 'image27214.webp', 'image27215.webp', 'image27216.webp']]",EceninButiği,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",EceninButiği,https://cdn.dsmcdn.com/seller-store/uploads/487725/08d25a72-683e-4d95-943c-854d68569013.jpeg,,,[],Piece,1,,0,,,,0,100,,,,1
"['Freemax Kadın Kalın Topuklu Şeffaf Bantlı Ve Şeffaf Yüksek Klasik Topuklu Ayakkabı Beyaz Freemax.ZEN.BRT2022.T11207 ', 'Freemax Kadın Kalın Topuklu Şeffaf Bantlı Ve Şeffaf Yüksek Klasik Topuklu Ayakkabı Siyah Freemax.ZEN.BRT2022.T11207 ', 'Freemax Kadın Kalın Topuklu Şeffaf Bantlı Ve Şeffaf Yüksek Klasik Topuklu Ayakkabı Pudra Freemax.ZEN.BRT2022.T11207 ', 'Freemax Kadın Kalın Topuklu Şeffaf Bantlı Ve Şeffaf Yüksek Klasik Topuklu Ayakkabı Gümüş Freemax.ZEN.BRT2022.T11207 ']","['199.90', '199.90', '199.90', '199.90']","[['36', '37', '39', '40'], ['36', '37', '39'], ['36', '37'], ['36']]",https://www.trendyol.com/freemax/kadin-kalin-topuklu-seffaf-bantli-ve-seffaf-yuksek-klasik-topuklu-ayakkabi-beyaz-p-247680474,Women,Shoes,Heels,"['Beyaz', 'Siyah', 'Pudra', 'Gümüş']","['image27217.webp', 'image27218.webp', 'image27219.webp', 'image27220.webp']","Freemax Kadın Kalın Topuklu Şeffaf Bantlı Ve Şeffaf Yüksek Klasik Topuklu Ayakkabı Beyaz<br>Garanti: Üretim Hatalarına Karşı 3 Ay Tam Garantilidir.<br>Dış Materyal: Suni Deri-Şeffraf<br>İç Matreyal: Antibakteriel Suni Deri<br>Kalıp Bilgisi : Tam kalıp<br>Topuk Yükseklik : 6 cm<br>Kalıp Bilgisi : Ayakkabı Kalıbı (Tam kalıp)<br>Ağırlık Kutu Hariç : 1 çift : 420 gr<br>Kutu Dahil Ağırlık 1 çift : 520 gr<br>İmalat : Türkiye %100<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27221.webp', 'image27222.webp', 'image27223.webp', 'image27224.webp']","[['image27225.webp', 'image27226.webp', 'image27227.webp', 'image27228.webp', 'image27229.webp'], ['image27230.webp', 'image27231.webp', 'image27232.webp', 'image27233.webp', 'image27234.webp'], ['image27235.webp', 'image27236.webp', 'image27237.webp', 'image27238.webp', 'image27239.webp'], ['image27240.webp', 'image27241.webp', 'image27242.webp', 'image27243.webp', 'image27244.webp']]",Freemax,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Freemax Klasik Topuklu Ayakkabı']",Zincirport,https://cdn.dsmcdn.com/seller-store/uploads/369181/62c7c5a5-8d7d-4aa5-a611-43a326a5ead1.webp,9.6,21.3B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['LİNEER Kadın Sedef Beyaz Renk Ön Çapraz 12 cm Platform Topuklu Abiye Gelin Ayakkabısı LNR65 ', 'LİNEER Kadın Bordo Saten Ön Çapraz 12 cm Platform Topuklu Abiye Ayakkabı LNR65 ', 'LİNEER Kadın Siyah Süet Ön Çapraz 12 cm Palatform Topuklu Abiye Ayakkabı LNR65 ', 'LİNEER Kadın Nude Ten Rengi Ön Çapraz 12 cm Platform Topuklu Abiye Ayakkabı LNR65 ']","['271.21', '389', '389', '389']","[['35', '36', '37', '38', '39', '40'], ['35', '36', '37'], ['36', '37', '38', '40'], ['37', '38', '39', '40']]",https://www.trendyol.com/lineer/kadin-sedef-beyaz-renk-on-capraz-12-cm-platform-topuklu-abiye-gelin-ayakkabisi-p-49195562,Women,Shoes,Heels,"['SEDEF BEYAZ', 'BORDO', 'SİYAH', 'NUDE TEN']","['image27245.webp', 'image27246.webp', 'image27247.webp', 'image27248.webp']","LİNEER Kadın Sedef Beyaz Renk Ön Çapraz 12 cm Platform Topuklu Abiye Gelin Ayakkabısı<br>Tamamen el işçiliği olup rahatlık garantilidir. 1. sınıf kalitede ayakkabılar üretmekteyiz.12 cm topuk boyuna vede 3-3,5 cm arası platform yüksekliğine sahiptir. Ayakkabılarımızın tabanı pedlidir. Geniş veya etli ayağa sahip olanlar yanlardan ayak taşma yapacağı için yanları açık olan bu modeli lütfen TERCİH ETMESİN. Abiye ayakkadır o yüzden önleri dar kalıptır. Taraklı ayaklar açtırma yapmayı göze alarak alsın, ayakkabı tamircilerinde açtırma yapılabilir modeldir. Günlük ayakkabılarınız, babetleriniz veya sandalet topuklularınız ile kıyaslayarak değil abiye topuklu ayakkabılarınız(yanı önü arkası kapalı bir plaform topuklu ayakkabı gibi), stilettolarınız ile kıyaslarak numara seçimi yapınız. İade ederken ayakkabı kutusunu bantlamayınız, size geldiği şekilde gönderim sağlayınız, özellikle taşlı ürünlerde ayakkabıların birbirine sürtmesi gibi kargoda zarar görmüş ayakkabıların iadesi kabul edilmeyecektir. Kalıplar yada ürün hakkında bilgi almak için satıcıya sor kısmından bize yazabilirsin<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27249.webp', 'image27250.webp', 'image27251.webp', 'image27252.webp']","[['image27253.webp', 'image27254.webp', 'image27255.webp', 'image27256.webp', 'image27257.webp', 'image27258.webp', 'image27259.webp', 'image27260.webp'], ['image27261.webp', 'image27262.webp', 'image27263.webp', 'image27264.webp', 'image27265.webp', 'image27266.webp'], ['image27267.webp', 'image27268.webp', 'image27269.webp', 'image27270.webp', 'image27271.webp', 'image27272.webp', 'image27273.webp'], ['image27274.webp', 'image27275.webp', 'image27276.webp', 'image27277.webp', 'image27278.webp', 'image27279.webp']]",LİNEER DİZAYN,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı']",LİNEER DİZAYN,https://cdn.dsmcdn.com/seller-store/uploads/127904/741f558b-d47c-4410-b175-79b0bafa6013.jpeg,9.4,,[],Piece,1,,0,,,,0,100,,,,1
['ASLIACAR 15 Cm Çok Rahat Dolgu Topuklu Sandalet Gelin Ayakkabısı 8024 '],['699'],[['37']],https://www.trendyol.com/asliacar/15-cm-cok-rahat-dolgu-topuklu-sandalet-gelin-ayakkabisi-p-130969593,Women,Shoes,Heels,[],[],"ASLIACAR 15 Cm Çok Rahat Dolgu Topuklu Sandalet Gelin Ayakkabısı<br>Kalıp Türü:Tam ve Rahat Kalıp Alt Taban:Hafif Kaymaz Taban Platform Boyu:10 Cm Topuk Boyu:15 Cm Meteryal:Suni Deri Renk-Kırık Beyaz/Sedef<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27280.webp'],"[['image27281.webp', 'image27282.webp', 'image27283.webp', 'image27284.webp', 'image27285.webp', 'image27286.webp']]",ASLIACAR,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Dolgu Topuklu Ayakkabı']",ASLIACAR,https://cdn.dsmcdn.com/seller-store/uploads/178895/8542dce9-00c8-4589-ba9f-008ae3d44535.webp,8.1,,[],Piece,1,,0,,,,0,100,,,,1
"['DİVOLYA Resmina Lila Saten Topuklu Günlük Kullanım Ayakkabı ', 'DİVOLYA Kadın Resmina Mavi Saten Topuklu Günlük Kullanım Ayakkabı ', 'DİVOLYA Resmina Nude Saten Topuklu Günlük Kullanım Ayakkabı ', 'DİVOLYA Siyah Saten Topuklu Günlük Kullanım Ayakkabı Resmina ', 'DİVOLYA Resmina Pudra Saten Topuklu Günlük Kullanım Ayakkabı ']","['152.64', '205.78', '160.67', '319.99', '152.64']","[['39', '40'], ['36', '37', '39', '40'], ['39', '40'], ['36', '37', '38', '39', '40'], ['39', '40']]",https://www.trendyol.com/divolya/resmina-lila-saten-topuklu-gunluk-kullanim-ayakkabi-p-256439615,Women,Shoes,Heels,"['lila', 'Mavi', 'Nude Saten', 'Siyah Saten', 'Pudra Saten']","['image27287.webp', 'image27288.webp', 'image27289.webp', 'image27290.webp', 'image27291.webp']","DİVOLYA Resmina Lila Saten Topuklu Günlük Kullanım Ayakkabı<br>Materyal: Saten<br>Topuk Yüksekliği: 8 CM<br>Kalıp: -Tam Kalıp<br>Yerli Üretim<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27292.webp', 'image27293.webp', 'image27294.webp', 'image27295.webp', 'image27296.webp']","[['image27297.webp', 'image27298.webp', 'image27299.webp', 'image27300.webp', 'image27301.webp', 'image27302.webp'], ['image27303.webp', 'image27304.webp', 'image27305.webp', 'image27306.webp', 'image27307.webp', 'image27308.webp'], ['image27309.webp', 'image27310.webp', 'image27311.webp', 'image27312.webp', 'image27313.webp', 'image27314.webp'], ['image27315.webp', 'image27316.webp', 'image27317.webp', 'image27318.webp', 'image27319.webp', 'image27320.webp'], ['image27321.webp', 'image27322.webp', 'image27323.webp', 'image27324.webp', 'image27325.webp', 'image27326.webp']]",Divolya,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Divolya,https://cdn.dsmcdn.com/seller-store/uploads/329217/05247b6d-6124-4f3b-8553-429e8b0bf5cd.jpeg,8.7,26.1B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['Bulut Ayakkabı Altın Kadın Büyük Numara Taşlı Bantlı Abiye Ayakkabı - Altın Dore - 42 BA03781 ', 'Bulut Ayakkabı Platin Kadın Büyük Numara Taşlı Bantlı Abiye Ayakkabı - Platın - 39 BA03781 ', 'Bulut Ayakkabı Siyah Kadın Büyük Numara Taşlı Bantlı Abiye Ayakkabı - Siyah - 40 BA03781 ', 'Bulut Ayakkabı Gümüş Kadın Büyük Numara Taşlı Bantlı Abiye Ayakkabı - Gümüş - 42 BA03781 ']","['185.99', '191.59', '199.99', '199.99']","[['38', '39', '40', '42', '43'], ['38', '39', '40', '42'], ['40', '38', '39', '41', '43', '42'], ['38', '39', '40', '41', '42']]",https://www.trendyol.com/bulut-ayakkabi/altin-kadin-buyuk-numara-tasli-bantli-abiye-ayakkabi-altin-dore-42-p-159663168,Women,Shoes,Heels,"['ALTIN DORE', 'PLATIN', 'Siyah', 'Gümüş']","['image27327.webp', 'image27328.webp', 'image27329.webp', 'image27330.webp']","Bulut Ayakkabı Altın Kadın Büyük Numara Taşlı Bantlı Abiye Ayakkabı - Altın Dore - 42<br>-Ürün Özellikleri Marka : Bulut Ayakkabı Kadın Taşlı Bantlı Abiye Gelin Topuklu Ayakkabı -Sezon: Yaz-Kış -Ürün Özelikleri- -Dıs Materyal: Suni-Deri -İc Materyal: Suni-Deri -Bağlama Şekli : Kemerli Toka -Topuk Yüksekliği : 5 Cm -Ön Platform Taban Yüksekliği : 0,2 Cm -Taban Bilgisi : Hazır Taban -Kalıp Bilgisi: Standart Kalıp Tam Kalıp Ayak Numaranızı Sipariş Verebilirisiniz -Yerli üretim Detay: -Rahat bir kullanım sağlayan YÜRÜYÜS yapısı bulunmaktadır. -Rahat bir kullanım sağlayan yumuşak yastık iç taban. -Kolay giyilebilirlik sağlayabilen yaka yastıkları, -Çok yönlü kavrama özelliğine sahip aşınmaya karşı dayanıklı Hazır dış taban. -Satıcı Mağaza : Bulut Ayakkabı<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27331.webp', 'image27332.webp', 'image27333.webp', 'image27334.webp']","[['image27335.webp', 'image27336.webp', 'image27337.webp', 'image27338.webp', 'image27339.webp'], ['image27340.webp', 'image27341.webp', 'image27342.webp', 'image27343.webp', 'image27344.webp'], ['image27345.webp', 'image27346.webp', 'image27347.webp', 'image27348.webp', 'image27349.webp', 'image27350.webp', 'image27351.webp', 'image27352.webp', 'image27353.webp'], ['image27354.webp', 'image27355.webp', 'image27356.webp', 'image27357.webp']]",Bulut Ayakkabı,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı']",Bulut Ayakkabı,https://cdn.dsmcdn.com/seller-store/uploads/213806/73f6d196-853e-4b45-b01b-c86c7ade7a2e.jpeg,9.6,1.0B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/basarili_satici.svg'],Piece,1,,0,,,,0,100,,,,1
['CZ London Hakiki Deri Kadın Topuklu Ayakkabı Sivri Burun Lastikli Ayakkabı 59.019 '],['279.91'],[['43']],https://www.trendyol.com/cz-london/hakiki-deri-kadin-topuklu-ayakkabi-sivri-burun-lastikli-ayakkabi-p-95639845,Women,Shoes,Heels,[],[],"CZ London Hakiki Deri Kadın Topuklu Ayakkabı Sivri Burun Lastikli Ayakkabı<br>CZ London Summer in London- Saltash Koleksiyonu- Hakiki Deri Kadın Topuklu Ayakkabı Sivri Burun Lastikli Ayakkabı İç Materyal: Hakiki Deri<br>Dış Materyal: Hakiki Deri<br>Topuk Boyu: 9 cm<br>Detay: Lastik Detaylı<br>Detay-2: Kemerli<br>Taban Materyali: Jurdan<br>Çekimde Kullanılan Beden: 37 numara<br>Farklı kıyafet konseptlerinizde kullanılmak üzere Minimalistik Dizayn çizgisinde üretilmiştir.<br>Kombin Önerisi: Nude tonlarında tercih edeceğiniz elbiseler veya klasik kesim pantolonlar ile kombinleyeceğiniz sivri burun arkası lastik detaylı ayakkabılar ile iddialı görünümler elde edin. Kemer detayı ile fark yaratan sivri burun topuklu ayakkabılar ile stilinizi öne çıkarın. CZ London Damgalı Üru?nler yalnızca Hakiki Deri’den u?retilmektedir.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27358.webp'],"[['image27359.webp', 'image27360.webp', 'image27361.webp', 'image27362.webp', 'image27363.webp', 'image27364.webp', 'image27365.webp', 'image27366.webp', 'image27367.webp', 'image27368.webp']]",CZ London,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'CZ London Klasik Topuklu Ayakkabı']",CZ London,https://cdn.dsmcdn.com/seller-store/uploads/118022/85aa801f-3d87-4ee9-b208-2cbfb68bc5e3.webp,8.3,39.9B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
['Butigo Carter 1fx Kadın Topuklu Ayakkabı CARTER 1FX '],['122.49'],"[['38', '40', '37', '39']]",https://www.trendyol.com/butigo/carter-1fx-kadin-topuklu-ayakkabi-p-88392482,Women,Shoes,Heels,[],[],"Butigo Carter 1fx Kadın Topuklu Ayakkabı<br>Malzeme: Suni Deri Sezon: 2021 YazMenşei: Türkiye Cinsiyet:Kadın<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27369.webp'],"[['image27370.webp', 'image27371.webp', 'image27372.webp', 'image27373.webp', 'image27374.webp', 'image27375.webp', 'image27376.webp', 'image27377.webp']]",Butigo,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Butigo Klasik Topuklu Ayakkabı']",FLO,https://cdn.dsmcdn.com/seller-store/uploads/1024/a0aa26bc-1fcd-40f9-ac5e-5dc61c058876.jpeg,8,270.5B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/resmi_satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Nine West Esand 2fx Kadın Topuklu Ayakkabı ESAND 2FX ', 'Nine West Esand 2fx Kadın Topuklu Ayakkabı ESAND 2FX ']","['759', '759']","[['36', '37', '38', '39', '40'], ['40', '39', '37', '36', '38']]",https://www.trendyol.com/nine-west/esand-2fx-kadin-topuklu-ayakkabi-p-243762905,Women,Shoes,Heels,"['Beyaz', 'Siyah']","['image27378.webp', 'image27379.webp']","Nine West Esand 2fx Kadın Topuklu Ayakkabı<br>İç Materyal: Suni Deri<br>Dış Materyal: Suni Deri<br>Topuk Boyu: 9 Cm<br>Taban: Kauçuk<br>Kapama Şekli: Bilekten Bağlı<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 10 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image27380.webp', 'image27381.webp']","[['image27382.webp', 'image27383.webp', 'image27384.webp', 'image27385.webp', 'image27386.webp', 'image27387.webp', 'image27388.webp', 'image27389.webp', 'image27390.webp'], ['image27391.webp', 'image27392.webp', 'image27393.webp', 'image27394.webp', 'image27395.webp', 'image27396.webp', 'image27397.webp', 'image27398.webp', 'image27399.webp']]",Nine West,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Nine West Klasik Topuklu Ayakkabı']",FLO,https://cdn.dsmcdn.com/seller-store/uploads/1024/a0aa26bc-1fcd-40f9-ac5e-5dc61c058876.jpeg,8,270.5B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/resmi_satici.svg'],Piece,1,,0,,,,0,100,,,,1
['7Erbilden Turuncu Cilt Topuklu Ayakkabı 5395523 '],['203.90'],"[['39', '40']]",https://www.trendyol.com/7erbilden/turuncu-cilt-topuklu-ayakkabi-p-285348261,Women,Shoes,Heels,[],[],"7Erbilden Turuncu Cilt Topuklu Ayakkabı<br>Renk: Turuncu Detay: Topuk Arkadan Laştikli Malzeme: Cilt Topuk Boyu: 9 Cm Taban Materyali: Poli Jurdan Kalıp: Standart Ayak Ölçülerine Göre Tam Kalıp.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image27400.webp'],"[['image27401.webp', 'image27402.webp', 'image27403.webp', 'image27404.webp', 'image27405.webp', 'image27406.webp', 'image27407.webp']]",MODA-SİNA,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",MODA-SİNA,https://cdn.dsmcdn.com/seller-store/uploads/214695/generated-logo.jpeg,7.2,,[],Piece,1,,0,,,,0,100,,,,1
